Date,EEM,EFA,IYR,LQD,VTI
2018-05-17,45.475311279296875,69.44862365722656,72.91481018066406,109.35425567626953,137.6947021484375
2018-05-18,45.09357833862305,69.19640350341797,73.07938385009766,109.80586242675781,137.3909149169922
2018-05-21,45.36764144897461,69.63294219970703,73.86351013183594,109.87310028076172,138.41989135742188
2018-05-22,45.52425003051758,69.5456314086914,73.9603271484375,109.75782775878906,137.91029357910156
2018-05-23,45.504676818847656,68.77926635742188,74.58956146240234,110.22862243652344,138.27288818359375
2018-05-24,45.25997543334961,68.56584167480469,74.40563201904297,110.5361099243164,138.04751586914062
2018-05-25,45.44594955444336,68.1196060180664,74.65733337402344,110.86278533935547,137.78292846679688
2018-05-29,44.38883590698242,66.73237609863281,74.8799819946289,111.44890594482422,136.42079162597656
2018-05-30,44.741207122802734,67.75096130371094,75.82868957519531,111.01652526855469,138.18470764160156
2018-05-31,44.72163009643555,67.32413482666016,75.69316101074219,110.9684829711914,137.23411560058594
2018-06-01,45.34807205200195,67.90618133544922,75.95453643798828,110.75548553466797,138.66488647460938
2018-06-04,45.80810546875,68.10990142822266,76.62251281738281,110.5048828125,139.31166076660156
2018-06-05,45.45573425292969,68.00318908691406,76.52570343017578,110.58198547363281,139.5174560546875
2018-06-06,46.140899658203125,68.6143569946289,76.61282348632812,110.17717742919922,140.75221252441406
2018-06-07,45.436161041259766,68.22631072998047,76.6612319946289,110.5434341430664,140.54640197753906
2018-06-08,45.34807205200195,68.30392456054688,76.88388061523438,110.36030578613281,141.026611328125
2018-06-11,45.34807205200195,68.7404556274414,76.90324401855469,110.25428009033203,141.23240661621094
2018-06-12,45.23060989379883,68.30392456054688,77.29045867919922,110.26392364501953,141.52638244628906
2018-06-13,44.927181243896484,68.40093231201172,75.73188018798828,110.15789794921875,140.9971923828125
2018-06-14,44.62375259399414,68.25541687011719,76.48696899414062,110.65908813476562,141.3989715576172
2018-06-15,44.27138137817383,67.90618133544922,76.56441497802734,110.5048828125,141.2617645263672
2018-06-18,43.733036041259766,67.42113494873047,76.49665832519531,110.38922882080078,141.10499572753906
2018-06-19,43.25028991699219,66.80179595947266,76.48696899414062,110.44703674316406,140.6345977783203
2018-06-20,43.437477111816406,66.85126495361328,77.23238372802734,109.83019256591797,140.95797729492188
