Date,AGG,EMB,EWT,IVV,JNK,PFF,TLT,VGK,VNQ,VPL,VWO
2015-11-12,99.08642578125,90.82624816894531,24.58721923828125,191.92401123046875,28.807323455810547,31.965835571289062,108.9271240234375,45.28607177734375,66.16326904296875,52.12669372558594,31.424104690551758
2015-11-13,99.27848815917969,90.69175720214844,24.22457504272461,189.78085327148438,28.742412567138672,31.965835571289062,109.549560546875,44.90943145751953,65.41026306152344,51.726776123046875,31.010028839111328
2015-11-16,99.3608169555664,90.74217987060547,24.641613006591797,192.716064453125,28.847902297973633,31.916786193847656,109.4488754272461,45.51922607421875,66.16326904296875,52.28121566772461,31.681758880615234
2015-11-17,99.43397521972656,90.95236206054688,24.677879333496094,192.46444702148438,28.807323455810547,31.92495346069336,109.63192749023438,45.59096145629883,66.16326904296875,52.33575439453125,31.64495086669922
2015-11-18,99.3608169555664,91.1708984375,24.732275009155273,195.55809020996094,28.86412811279297,31.92495346069336,109.86079406738281,46.102115631103516,66.74516296386719,52.72658920288086,31.893402099609375
2015-11-19,99.40653991699219,91.33907318115234,25.0405216217041,195.37168884277344,28.693721771240234,31.949481964111328,110.59307861328125,46.344234466552734,66.95053100585938,53.0174446105957,32.13264846801758
2015-11-20,99.3425064086914,91.62488555908203,25.131181716918945,196.25692749023438,28.620685577392578,31.982173919677734,110.25437927246094,46.01243209838867,67.78912353515625,53.317386627197266,32.4087028503418
2015-11-23,99.36994171142578,91.53241729736328,24.986125946044922,195.88417053222656,28.596343994140625,31.99852752685547,110.59307861328125,45.67167282104492,67.93458557128906,53.12651824951172,32.141849517822266
2015-11-24,99.4614028930664,91.4399642944336,24.93172836303711,196.1637420654297,28.61256980895996,32.08845520019531,110.58392333984375,45.52817916870117,67.57520294189453,53.4173698425293,32.22466278076172
2015-11-25,99.50716400146484,91.35588073730469,24.804805755615234,196.17308044433594,28.61256980895996,32.17021179199219,110.84022521972656,45.824119567871094,67.8490219116211,53.171958923339844,31.97621726989746
2015-11-27,99.47969055175781,91.36429595947266,24.35150146484375,196.34078979492188,28.70182991027832,32.26013946533203,110.73038482666016,46.07521438598633,68.43946075439453,52.762943267822266,31.27688980102539
2015-11-30,99.51628112792969,91.12047576904297,24.532819747924805,195.55809020996094,28.693721771240234,32.18656539916992,111.16973114013672,46.120052337646484,67.93458557128906,52.50844192504883,31.322893142700195
2015-12-01,99.6738052368164,91.3863296508789,25.0405216217041,197.47756958007812,28.825902938842773,32.25306701660156,112.67134857177734,46.48771667480469,68.87586975097656,53.381004333496094,31.506925582885742
2015-12-02,99.55470275878906,91.09093475341797,24.677879333496094,195.43695068359375,28.73615074157715,32.10530090332031,112.70806884765625,45.922760009765625,67.47250366210938,52.90837097167969,31.19406509399414
2015-12-03,98.82195281982422,90.45795440673828,24.5690860748291,192.66014099121094,28.679039001464844,31.982162475585938,109.64427185058594,45.78825378417969,66.41143035888672,52.41754150390625,31.102041244506836
2015-12-04,99.14251708984375,90.59297943115234,24.877330780029297,196.42462158203125,28.621931076049805,32.03142547607422,110.6074447631836,46.290435791015625,67.67788696289062,52.75385665893555,31.221670150756836
2015-12-07,99.28909301757812,90.37356567382812,24.659746170043945,195.2133026123047,28.42610740661621,31.900068283081055,111.68067169189453,45.94967269897461,67.48961639404297,52.32666015625,30.77998161315918
2015-12-08,99.32572937011719,90.23008728027344,24.297103881835938,193.93675231933594,28.099748611450195,31.83440399169922,111.73571014404297,45.205360412597656,67.42973327636719,51.66314697265625,30.411909103393555
2015-12-09,99.32572937011719,90.38201904296875,23.91632652282715,192.40855407714844,28.165014266967773,31.809782028198242,111.61646270751953,45.1605224609375,67.05322265625,51.335933685302734,30.191064834594727
2015-12-10,99.3073959350586,90.24695587158203,23.880064010620117,192.89308166503906,28.05079460144043,31.785154342651367,111.76323699951172,44.99911117553711,66.57402801513672,51.53589630126953,29.887405395507812
2015-12-11,99.55470275878906,88.86286163330078,23.26357078552246,189.05406188964844,27.487810134887695,31.58812713623047,113.52444458007812,44.19202423095703,66.4542236328125,50.63606643676758,29.04084587097168
2015-12-14,99.08758544921875,89.21729278564453,23.517419815063477,190.25607299804688,27.26752471923828,31.029916763305664,112.0567626953125,44.218929290771484,66.76226806640625,51.00872039794922,29.51934051513672
2015-12-15,99.09673309326172,89.5127182006836,23.843799591064453,192.1290283203125,27.58572769165039,31.251564025878906,111.39630126953125,44.55073547363281,67.48961639404297,50.9360237121582,29.95182228088379
2015-12-16,98.9227066040039,89.58023071289062,24.206443786621094,194.90582275390625,27.82234001159668,31.456787109375,111.15782928466797,45.38471603393555,68.80742645263672,52.02671813964844,30.45792007446289
2015-12-17,99.06011199951172,89.65617370605469,24.02511978149414,192.02655029296875,27.512298583984375,31.58812713623047,112.41451263427734,44.76594924926758,68.46512603759766,51.4359130859375,30.191064834594727
2015-12-18,99.2707748413086,89.45360565185547,23.952592849731445,188.4297637939453,27.40622329711914,31.547088623046875,113.03828430175781,44.23687744140625,67.66931915283203,51.22686767578125,30.034637451171875
2015-12-21,99.17918395996094,89.29327392578125,23.767568588256836,190.05108642578125,27.381752014160156,31.670225143432617,113.0107650756836,44.4727897644043,67.93458557128906,51.55129623413086,30.246387481689453
2015-12-22,99.10588836669922,89.44519805908203,23.951671600341797,191.81222534179688,27.618358612060547,31.752309799194336,112.19435119628906,44.796939849853516,68.20841217041016,51.928123474121094,30.477558135986328
2015-12-23,99.08758544921875,89.85031127929688,24.154184341430664,194.2255859375,27.757061004638672,31.900068283081055,111.35045623779297,45.63435363769531,68.90949249267578,52.46118927001953,30.930652618408203
2015-12-24,99.1356201171875,89.89099884033203,24.062131881713867,193.82940673828125,27.78969955444336,32.00601577758789,111.9884033203125,45.64335632324219,68.90949249267578,52.093563079833984,30.838180541992188
2015-12-28,99.1356201171875,89.63650512695312,24.062131881713867,193.3702392578125,27.626510620117188,32.00601577758789,112.31929779052734,45.50828552246094,69.29126739501953,52.01083755493164,30.680992126464844
2015-12-29,98.88780975341797,89.7213363647461,23.822799682617188,195.5841064453125,27.814414978027344,32.097068786621094,110.45328521728516,45.92249298095703,70.02877044677734,52.782867431640625,30.662500381469727
2015-12-30,98.86942291259766,89.9079818725586,23.473007202148438,194.1395721435547,27.822612762451172,32.17982864379883,110.34300994873047,45.56231689453125,69.78581237792969,52.44281005859375,30.237140655517578
2015-12-31,99.1356201171875,89.73831176757812,23.509828567504883,192.16973876953125,27.822612762451172,32.15499496459961,110.83936309814453,44.914005279541016,69.178466796875,52.08436584472656,30.246387481689453
2016-01-04,99.09890747070312,89.64498138427734,22.791828155517578,189.4776611328125,27.68313217163086,32.303977966308594,111.63906860351562,44.256675720214844,68.34548950195312,51.23881149291992,29.386436462402344
2016-01-05,99.1447982788086,89.88253021240234,22.718189239501953,189.87159729003906,27.740571975708008,32.33708190917969,111.18867492675781,43.99555587768555,69.66434478759766,51.5053596496582,29.451162338256836
2016-01-06,99.5211181640625,89.87403869628906,22.20270347595215,187.3859100341797,27.71595573425293,32.26259994506836,112.68701171875,43.26618194580078,69.47346496582031,50.531124114990234,28.924095153808594
2016-01-07,99.51190948486328,89.44985961914062,21.68721580505371,182.90223693847656,27.568265914916992,32.05567169189453,112.88920593261719,42.46480178833008,68.11992645263672,49.529319763183594,27.990163803100586
2016-01-08,99.73220825195312,89.37353515625,21.576757431030273,180.87612915039062,27.469806671142578,32.146728515625,113.394775390625,42.09562301635742,67.20886993408203,48.69295883178711,27.74049949645996
2016-01-11,99.44767761230469,89.22081756591797,21.668806076049805,181.063720703125,27.428781509399414,31.97291374206543,112.1538314819336,42.221683502197266,67.59065246582031,48.95948791503906,27.620290756225586
2016-01-12,99.66797637939453,88.80512237548828,21.631986618041992,182.46136474609375,27.494422912597656,31.94808006286621,113.77164459228516,42.572845458984375,67.13946533203125,48.84000778198242,27.722002029418945
2016-01-13,99.89741516113281,88.45729064941406,21.429473876953125,178.02459716796875,27.12520408630371,31.74115562438965,114.89313507080078,41.762454986572266,66.17634582519531,48.316131591796875,27.407608032226562
2016-01-14,99.86070251464844,88.55912780761719,21.834497451782227,180.84800720214844,27.190839767456055,31.757701873779297,113.817626953125,42.302711486816406,66.02017974853516,48.95030212402344,27.758987426757812
2016-01-15,99.98003387451172,87.68531799316406,20.877168655395508,177.03968811035156,26.854442596435547,31.63357925415039,115.59173583984375,40.75395584106445,65.5689926147461,47.26838302612305,26.593889236450195
2016-01-19,99.87908935546875,88.0076904296875,21.539934158325195,177.1334991455078,26.723163604736328,31.592185974121094,115.23324584960938,41.02410125732422,65.91606140136719,47.81063461303711,26.96376609802246
2016-01-20,99.96166229248047,87.47321319580078,21.02444839477539,175.07925415039062,26.49342918395996,31.401826858520508,116.44660186767578,40.177677154541016,64.14603424072266,46.358482360839844,26.399707794189453
2016-01-21,99.82402038574219,87.87196350097656,21.208553314208984,175.98912048339844,26.616506576538086,31.45974349975586,115.65607452392578,40.591880798339844,64.50176239013672,46.422821044921875,26.445941925048828
2016-01-22,99.89741516113281,88.6948471069336,21.742448806762695,179.61920166015625,27.043153762817383,31.625282287597656,115.21484375,41.66339874267578,66.2978286743164,48.10474395751953,27.342884063720703
2016-01-25,99.84232330322266,88.2876205444336,21.576757431030273,176.88021850585938,26.813425064086914,31.484590530395508,115.83991241455078,41.12314224243164,65.88135528564453,47.314327239990234,26.88979148864746
2016-01-26,99.97083282470703,88.56758880615234,21.871318817138672,179.28152465820312,27.043153762817383,31.517696380615234,115.89505767822266,42.014583587646484,67.26094055175781,47.87497329711914,27.278154373168945
2016-01-27,99.98920440673828,88.99177551269531,21.724037170410156,177.3585968017578,26.97751808166504,31.600448608398438,115.86749267578125,41.63639450073242,65.95943450927734,47.67277526855469,27.10246467590332
2016-01-28,100.07178497314453,89.45835876464844,21.94495964050293,178.3247528076172,27.100587844848633,31.650127410888672,116.03295135498047,41.753456115722656,65.45620727539062,47.985260009765625,27.537067413330078
2016-01-29,100.36550903320312,89.77225494384766,22.699777603149414,182.55516052246094,27.24827766418457,31.840486526489258,117.01651763916016,42.41978073120117,66.80107116699219,48.97787094116211,28.50798797607422
2016-02-01,100.24413299560547,89.32848358154297,22.699777603149414,182.53639221191406,27.070934295654297,31.944416046142578,116.65824127197266,42.383758544921875,66.91386413574219,48.73890686035156,28.22133445739746
2016-02-02,100.54763793945312,89.13258361816406,22.423625946044922,179.2439727783203,26.848228454589844,31.86127471923828,118.822509765625,41.22218704223633,66.3064956665039,47.94849395751953,27.379873275756836
2016-02-03,100.53844451904297,89.5243911743164,22.920700073242188,180.20077514648438,26.94721221923828,31.811378479003906,117.83707427978516,41.87950897216797,66.7490234375,47.87497329711914,28.110370635986328
2016-02-04,100.63963317871094,89.6351318359375,23.178443908691406,180.59471130371094,26.8812255859375,31.69496726989746,118.40809631347656,41.86151123046875,66.78373718261719,47.985260009765625,28.304555892944336
2016-02-05,100.54763793945312,89.54141235351562,22.810239791870117,177.1428680419922,26.64202308654785,31.495420455932617,118.54622650146484,41.258209228515625,65.51693725585938,47.20404052734375,28.0086612701416
2016-02-08,100.93392944335938,89.14112091064453,22.570905685424805,174.76031494140625,26.320337295532227,30.89677619934082,121.09729766845703,40.14167022705078,63.64278793334961,47.04779815673828,27.620290756225586
2016-02-09,100.92475891113281,88.85157012939453,22.294754028320312,174.69464111328125,26.196619033813477,30.622406005859375,121.22624206542969,39.790489196777344,62.47145080566406,46.3033447265625,27.268911361694336
2016-02-10,101.17308044433594,88.93669891357422,22.31316375732422,174.6102294921875,26.155380249023438,30.813650131225586,122.2945556640625,40.015594482421875,62.90528106689453,45.82542419433594,27.352130889892578
2016-02-11,101.23745727539062,88.83450317382812,22.092243194580078,172.43402099609375,25.97391700744629,30.14848518371582,123.15105438232422,39.48433303833008,62.011600494384766,45.18206024169922,26.954511642456055
2016-02-12,100.96153259277344,89.1837158203125,22.349985122680664,175.92347717285156,26.394580841064453,30.40622329711914,121.10653686523438,40.18668746948242,62.72309112548828,45.61402893066406,27.398365020751953
2016-02-16,100.71318817138672,89.4732894897461,23.325725555419922,178.8500518798828,26.435819625854492,30.938358306884766,119.82634735107422,40.87102508544922,63.8770751953125,46.689361572265625,28.04564666748047
2016-02-17,100.65801239013672,90.10354614257812,23.528236389160156,181.8141326904297,26.63377571105957,31.287567138671875,119.08959197998047,41.7264404296875,64.42369842529297,47.25,28.628192901611328
2016-02-18,100.96153259277344,90.3760986328125,23.546646118164062,181.08248901367188,26.65852165222168,31.43721580505371,120.55390930175781,41.48332214355469,65.0744400024414,47.259185791015625,28.489490509033203
2016-02-19,100.97993469238281,90.2994613647461,23.307313919067383,180.96994018554688,26.708011627197266,31.48712158203125,120.65521240234375,41.47431945800781,65.4475326538086,47.04779815673828,28.369281768798828
2016-02-22,101.00749206542969,90.74235534667969,23.712339401245117,183.58694458007812,26.971956253051758,31.420608520507812,120.59077453613281,41.69042205810547,66.07223510742188,48.040401458740234,29.072044372558594
2016-02-23,101.02588653564453,90.72532653808594,23.3625431060791,181.35452270507812,26.938955307006836,31.462175369262695,121.07888793945312,40.96106719970703,65.89871215820312,47.2775764465332,28.44325828552246
2016-02-24,101.06271362304688,90.74235534667969,23.288904190063477,182.17996215820312,26.980205535888672,31.537002563476562,120.83943176269531,40.78097152709961,65.82061004638672,47.42462158203125,28.44325828552246
2016-02-25,101.32024383544922,91.0574951171875,23.675518035888672,184.31861877441406,27.09568214416504,31.761491775512695,121.27227020263672,41.33925247192383,67.16548919677734,47.819828033447266,28.489490509033203
